id,date,source,language,country,topic_category,topic_subcategory,headline,short_text,sentiment,engagement_score,trend_score
trend_01687,2026-02-06,news_api,en,US,global_events,protests,Global attention shifts towards protests developments,Users from US are actively discussing protests within the broader category of global events across multiple platforms.,neutral,7576,0.53
trend_01688,2026-02-09,news_api,en,US,economy,inflation,Inflation remains a key concern for young professionals,Users from US are actively discussing inflation within the broader category of economy across multiple platforms.,neutral,6036,0.447
trend_01689,2026-02-05,google_trends,en,IN,ai_and_tech,gen_ai,Gen Ai trend grows among developers in 2026,Users from IN are actively discussing gen ai within the broader category of ai and tech across multiple platforms.,neutral,6739,0.415
trend_01690,2026-02-06,news_api,ur,GB,ai_and_tech,startups,Startups trend grows among developers in 2026,Users from GB are actively discussing startups within the broader category of ai and tech across multiple platforms.,positive,4574,0.712
trend_01691,2026-02-09,google_trends,hi,US,global_events,conflicts,Global attention shifts towards conflicts developments,Users from US are actively discussing conflicts within the broader category of global events across multiple platforms.,positive,8108,0.393
trend_01692,2026-02-07,news_api,ur,US,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from US are actively discussing bollywood within the broader category of entertainment across multiple platforms.,negative,9909,0.829
trend_01693,2026-02-05,news_api,ur,IN,ai_and_tech,gen_ai,Gen Ai trend grows among developers in 2026,Users from IN are actively discussing gen ai within the broader category of ai and tech across multiple platforms.,positive,7778,0.693
trend_01694,2026-02-13,social_media_stream,en,US,global_events,conflicts,Global attention shifts towards conflicts developments,Users from US are actively discussing conflicts within the broader category of global events across multiple platforms.,negative,3876,0.142
trend_01695,2026-02-05,google_trends,en,US,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from US are actively discussing hollywood within the broader category of entertainment across multiple platforms.,negative,4440,0.131
trend_01696,2026-02-02,news_api,en,GB,ai_and_tech,startups,Startups trend grows among developers in 2026,Users from GB are actively discussing startups within the broader category of ai and tech across multiple platforms.,neutral,4720,0.21
trend_01697,2026-02-15,news_api,ur,PK,global_events,climate,Global attention shifts towards climate developments,Users from PK are actively discussing climate within the broader category of global events across multiple platforms.,negative,1691,0.399
trend_01698,2026-02-07,social_media_stream,en,US,sports,esports,Record engagement for recent esports matches,Users from US are actively discussing esports within the broader category of sports across multiple platforms.,negative,5782,0.816
trend_01699,2026-02-25,social_media_stream,ur,IN,ai_and_tech,gen_ai,Gen Ai trend grows among developers in 2026,Users from IN are actively discussing gen ai within the broader category of ai and tech across multiple platforms.,positive,6115,0.958
trend_01700,2026-02-13,social_media_stream,hi,GB,sports,esports,Record engagement for recent esports matches,Users from GB are actively discussing esports within the broader category of sports across multiple platforms.,neutral,1772,0.614
trend_01701,2026-02-27,google_trends,ur,PK,global_events,conflicts,Global attention shifts towards conflicts developments,Users from PK are actively discussing conflicts within the broader category of global events across multiple platforms.,neutral,2828,0.121
trend_01702,2026-02-14,google_trends,ur,GB,global_events,elections,Global attention shifts towards elections developments,Users from GB are actively discussing elections within the broader category of global events across multiple platforms.,neutral,9548,0.36
trend_01703,2026-02-27,google_trends,hi,PK,global_events,climate,Global attention shifts towards climate developments,Users from PK are actively discussing climate within the broader category of global events across multiple platforms.,positive,7243,0.96
trend_01704,2026-02-02,google_trends,en,IN,ai_and_tech,gen_ai,Gen Ai trend grows among developers in 2026,Users from IN are actively discussing gen ai within the broader category of ai and tech across multiple platforms.,neutral,6610,0.731
trend_01705,2026-02-05,google_trends,hi,IN,global_events,protests,Global attention shifts towards protests developments,Users from IN are actively discussing protests within the broader category of global events across multiple platforms.,positive,1496,0.59
trend_01706,2026-02-19,google_trends,en,US,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from US are actively discussing bollywood within the broader category of entertainment across multiple platforms.,negative,8876,0.364
trend_01707,2026-02-24,google_trends,ur,IN,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from IN are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,neutral,2042,0.239
trend_01708,2026-02-01,social_media_stream,hi,IN,entertainment,music_releases,Fans react to latest music releases news on social media,Users from IN are actively discussing music releases within the broader category of entertainment across multiple platforms.,negative,815,0.141
trend_01709,2026-02-17,google_trends,hi,PK,economy,jobs,Jobs remains a key concern for young professionals,Users from PK are actively discussing jobs within the broader category of economy across multiple platforms.,positive,9797,0.906
trend_01710,2026-02-19,social_media_stream,hi,US,global_events,elections,Global attention shifts towards elections developments,Users from US are actively discussing elections within the broader category of global events across multiple platforms.,negative,4358,0.753
trend_01711,2026-02-11,social_media_stream,en,IN,entertainment,music_releases,Fans react to latest music releases news on social media,Users from IN are actively discussing music releases within the broader category of entertainment across multiple platforms.,negative,7665,0.735
trend_01712,2026-02-22,google_trends,ur,IN,sports,olympics,Record engagement for recent olympics matches,Users from IN are actively discussing olympics within the broader category of sports across multiple platforms.,neutral,262,0.454
